date,close_price
2019-07-16,9598.75
2019-07-17,9691.50
2019-07-18,10576.10
2019-07-19,10522.66
2019-07-20,10933.43
2019-07-21,10492.00
2019-07-22,10297.90
2019-07-23,10143.75
2019-07-24,9675.75
2019-07-25,9880.70
2019-07-26,9831.10
2019-07-27,9452.00
2019-07-28,9504.27
2019-07-29,9495.12
2019-07-30,9538.43
2019-07-31,10028.68
2019-08-01,10411.00
2019-08-02,10403.60
2019-08-03,10888.00
2019-08-04,10926.22
2019-08-05,11718.72
2019-08-06,11663.00
2019-08-07,11887.00
2019-08-08,11658.00
2019-08-09,11857.94
2019-08-10,11336.00
2019-08-11,11411.12
2019-08-12,11419.25
2019-08-13,10865.55
2019-08-14,10154.32
2019-08-15,10365.80
2019-08-16,10392.26
2019-08-17,10088.48
2019-08-18,10358.00
2019-08-19,10670.45
2019-08-20,10734.00
2019-08-21,10165.00
2019-08-22,10180.00
2019-08-23,10359.05
2019-08-24,10109.54
2019-08-25,9995.16
2019-08-26,10261.42
2019-08-27,10141.45
2019-08-28,9678.10
2019-08-29,9524.01
2019-08-30,9621.00
2019-08-31,9487.80
2019-09-01,9652.10
2019-09-02,10408.02
2019-09-03,10720.00
2019-09-04,10622.50
2019-09-05,10517.75
2019-09-06,10340.74
2019-09-07,10518.54
2019-09-08,10361.26
2019-09-09,10243.00
2019-09-10,10052.50
2019-09-11,10125.00
2019-09-12,10349.00
2019-09-13,10279.00
2019-09-14,10275.37
2019-09-15,10450.00
2019-09-16,10209.75
2019-09-17,10251.75
2019-09-18,10213.00
2019-09-19,10285.00
2019-09-20,10131.68
2019-09-21,9962.51
2019-09-22,10002.88
2019-09-23,9785.10
2019-09-24,8575.50
2019-09-25,8500.98
2019-09-26,8088.33
2019-09-27,8055.49
2019-09-28,8165.58
2019-09-29,8035.70
2019-09-30,8260.00
2019-10-01,8383.50
2019-10-02,8260.10
2019-10-03,8161.00
2019-10-04,8174.00
2019-10-05,8107.78
2019-10-06,7904.58
2019-10-07,8213.76
2019-10-08,8155.00
2019-10-09,8587.12
2019-10-10,8578.98
2019-10-11,8336.42
2019-10-12,8358.70
2019-10-13,8264.96
2019-10-14,8335.84
2019-10-15,8167.60
2019-10-16,7990.28
2019-10-17,8044.00
2019-10-18,7972.90
2019-10-19,7843.99
2019-10-20,8246.60
2019-10-21,8200.82
2019-10-22,8122.00
2019-10-23,7490.00
2019-10-24,7453.03
2019-10-25,8568.25
2019-10-26,9125.46
2019-10-27,9623.66
2019-10-28,9433.64
2019-10-29,9444.51
2019-10-30,9201.90
2019-10-31,9190.79
2019-11-01,9206.33
2019-11-02,9151.83
2019-11-03,9309.79
2019-11-04,9460.10
2019-11-05,9345.00
2019-11-06,9304.75
2019-11-07,9215.60
2019-11-08,8868.00
2019-11-09,8789.60
2019-11-10,9030.02
2019-11-11,8729.41
2019-11-12,8762.75
2019-11-13,8768.92
2019-11-14,8645.99
2019-11-15,8450.75
2019-11-16,8445.49
2019-11-17,8560.30
2019-11-18,8217.29
2019-11-19,8105.00
2019-11-20,8131.70
2019-11-21,7591.00
2019-11-22,7335.78
2019-11-23,7186.64
2019-11-24,7052.98
2019-11-25,7247.40
2019-11-26,7108.71
2019-11-27,7546.12
2019-11-28,7593.80
2019-11-29,7711.00
2019-11-30,7544.95
2019-12-01,7372.00
2019-12-02,7318.25
2019-12-03,7299.50
2019-12-04,7179.67
2019-12-05,7385.50
2019-12-06,7468.31
2019-12-07,7512.57
2019-12-08,7468.31
2019-12-09,7349.61
2019-12-10,7257.00
2019-12-11,7194.00
2019-12-12,7194.57
2019-12-13,7273.60
2019-12-14,7069.00
2019-12-15,7115.87
2019-12-16,6879.80
2019-12-17,6613.22
2019-12-18,7168.00
2019-12-19,7190.50
2019-12-20,7201.50
2019-12-21,7163.20
2019-12-22,7405.00
2019-12-23,7313.56
2019-12-24,7241.75
2019-12-25,7212.97
2019-12-26,7181.28
2019-12-27,7221.50
2019-12-28,7311.90
2019-12-29,7377.63
2019-12-30,7240.48
2019-12-31,7157.75
2020-01-01,7258.00
2020-01-02,6959.25
2020-01-03,7270.25
2020-01-04,7324.03
2020-01-05,7429.66
2020-01-06,7571.18
2020-01-07,8027.58
2020-01-08,8006.79
2020-01-09,7778.75
2020-01-10,8037.58
2020-01-11,8088.94
2020-01-12,8095.72
2020-01-13,8127.51
2020-01-14,8709.50
2020-01-15,8823.75
2020-01-16,8679.20
2020-01-17,8904.95
2020-01-18,8908.37
2020-01-19,8717.79
2020-01-20,8671.66
2020-01-21,8713.94
2020-01-22,8634.23
2020-01-23,8271.04
2020-01-24,8513.00
2020-01-25,8362.59
2020-01-26,8577.78
2020-01-27,8947.05
2020-01-28,9036.60
2020-01-29,9353.55
2020-01-30,9545.02
2020-01-31,9383.80
2020-02-01,9355.14
2020-02-02,9424.96
2020-02-03,9271.11
2020-02-04,9131.71
2020-02-05,9686.60
2020-02-06,9740.27
2020-02-07,9748.00
2020-02-08,9917.51
2020-02-09,10074.87
2020-02-10,9861.48
2020-02-11,10236.37
2020-02-12,10387.58
2020-02-13,10180.75
2020-02-14,10316.00
2020-02-15,9921.90
2020-02-16,9765.84
2020-02-17,9655.13
2020-02-18,10149.75
2020-02-19,9620.73
2020-02-20,9604.68
2020-02-21,9663.10
2020-02-22,9635.80
2020-02-23,9879.30
2020-02-24,9595.54
2020-02-25,9377.98
2020-02-26,8772.80
2020-02-27,8750.93
2020-02-28,8668.22
2020-02-29,8634.11
2020-03-01,8514.67
2020-03-02,8943.22
2020-03-03,8771.10
2020-03-04,8726.86
2020-03-05,9111.47
2020-03-06,9130.50
2020-03-07,8883.86
2020-03-08,8251.33
2020-03-09,7855.07
2020-03-10,7994.39
2020-03-11,7859.25
2020-03-12,5768.30
2020-03-13,5431.41
2020-03-14,5288.68
2020-03-15,5918.52
2020-03-16,4926.30
2020-03-17,5464.67
2020-03-18,5341.90
2020-03-19,6253.50
2020-03-20,5991.49
2020-03-21,6334.60
2020-03-22,6020.88
2020-03-23,6419.30
2020-03-24,6751.94
2020-03-25,6595.62
2020-03-26,6745.00
2020-03-27,6682.00
2020-03-28,6245.95
2020-03-29,5953.70
2020-03-30,6464.77
2020-03-31,6474.10
2020-04-01,6350.03
2020-04-02,6739.55
2020-04-03,6706.90
2020-04-04,6837.18
2020-04-05,6759.61
2020-04-06,7227.90
2020-04-07,7113.37
2020-04-08,7316.61
2020-04-09,7302.00
2020-04-10,6917.23
2020-04-11,6794.99
2020-04-12,7120.75
2020-04-13,6825.62
2020-04-14,6870.39
2020-04-15,6755.75
2020-04-16,7057.49
2020-04-17,7054.72
2020-04-18,7226.77
2020-04-19,7141.34
2020-04-20,6864.65
2020-04-21,6890.29
2020-04-22,7118.78
2020-04-23,7540.50
2020-04-24,7531.75
2020-04-25,7548.60
2020-04-26,7644.53
2020-04-27,7706.09
2020-04-28,7735.79
2020-04-29,8929.13
2020-04-30,8822.59
2020-05-01,8730.30
2020-05-02,8668.45
2020-05-03,9648.00
2020-05-04,8918.22
2020-05-05,8957.35
2020-05-06,9253.74
2020-05-07,9801.25
2020-05-08,10000.00
2020-05-09,9648.00
2020-05-10,8668.45
2020-05-11,8633.99
2020-05-12,8817.13
2020-05-13,9295.62
2020-05-14,9663.50
2020-05-15,9237.20
2020-05-16,9379.50
2020-05-17,9739.01
2020-05-18,9673.73
2020-05-19,9694.27
2020-05-20,9590.01
2020-05-21,9060.00
2020-05-22,9183.75
2020-05-23,9233.84
2020-05-24,9001.00
2020-05-25,8916.79
2020-05-26,8857.39
2020-05-27,9172.90
2020-05-28,9451.40
2020-05-29,9415.75
2020-05-30,9439.70
2020-05-31,9507.92
2020-06-01,9681.10
2020-06-02,9519.27
2020-06-03,9580.46
2020-06-04,9785.49
2020-06-05,9713.59
2020-06-06,9700.20
2020-06-07,9729.74
2020-06-08,9701.85
2020-06-09,9747.00
2020-06-10,9865.36
2020-06-11,9337.00
2020-06-12,9461.83
2020-06-13,9397.68
2020-06-14,9381.70
2020-06-15,9488.60
2020-06-16,9491.79
2020-06-17,9373.75
2020-06-18,9338.36
2020-06-19,9314.44
2020-06-20,9316.33
2020-06-21,9328.10
2020-06-22,9645.76
2020-06-23,9628.50
2020-06-24,9289.17
2020-06-25,9275.58
2020-06-26,9185.59
2020-06-27,8943.17
2020-06-28,9104.43
2020-06-29,9178.24
2020-06-30,9144.25
2020-07-01,9239.75
2020-07-02,9077.53
2020-07-03,9088.51
2020-07-04,9132.70
2020-07-05,9010.86
2020-07-06,9274.91
2020-07-07,9253.67
2020-07-08,9432.00
2020-07-09,9233.00
2020-07-10,9233.75
2020-07-11,9233.75
2020-07-12,9240.50
2020-07-13,9245.52
2020-07-14,9272.50
2020-07-15,9210.33
2020-07-16,9102.22
2020-07-17,9164.30
2020-07-18,9192.60
2020-07-19,9174.65
2020-07-20,9170.28
2020-07-21,9368.75
2020-07-22,9390.00
2020-07-23,9595.82
2020-07-24,9627.90
2020-07-25,9736.50
